idx,smiles,valid
2097,C#CC12CC(C1)OC2=O,1
2098,O=CCC1C=CC(O)C1,1
2099,O=C1CC23CCC12CO3,1
2100,CN1CC(=O)N2CC21,1
2101,CNC(=O)N(C=O)C=O,1
2102,C1C2OC3C4C(C3)C1N42,1
2103,COC1COC1C1OC1,1
2104,COC1C2COC1C2=O,1
2105,O=CC12CC1COC2=O,1
2106,CC(C=O)N1C2CCC21,1
2107,CC1C(C)(C)OC1(C)C,1
2108,CN=C1OC2C1C21CN1,1
2109,CN1C2C(=O)C(=O)C21C,1
2110,CCC1CC2OC2C1O,1
2111,O=CN1C=CCC1CC,1
2112,C1CC2C1C1CC3C2C13,1
2113,CC(=O)N1CC(=O)CC1,1
2114,CC1CC(CC(=O)C)C1,1
2115,CC(=O)C(=O)C1CC1O,1
2116,CNC1=NCCOCC1,1
2117,CC1C2C3CCC12C3O,1
2118,CC1=CC(=O)CCC1,1
2119,CC(=O)OCC(=O)C#N,1
2120,C#CC(C)(CC)NC=O,1
2121,CC1C2CC1C(=O)N2C,1
2122,CC1CC12C1NC1C2=O,1
2123,CN=C1OC(=O)C(=O)N1,1
2124,CC#CCCC(O)CO,1
2125,C1OC2C3C1C3CC2O,1
2126,C#CC12CC1(C)CO2,1
2127,CC12CC1C1OC3C1C23,1
2128,CCC1(CO)COC1=O,1
2129,O=C1NC2CC12C1OC1,1
2130,CC12CC3C(C1)C3C2C,1
2131,O=C1COC(=O)CC1=O,1
2132,OC1CC2C3C1C1CC123,1
2133,C#CC1(O)CC(=O)C1,1
2134,CC(C)c1cnoc1N,1
2135,O=CC12CC1OC=N2,1
2136,OC1C2CC3CC3C2O1,1
2137,O=C1C2CCC12O,1
2138,O=CCOCC1CC1,1
2139,CC12CC(C1)C2(C)O,1
2140,CC(CO)C(=O)C(C)O,1
2141,O=CCC1CCOC1=O,1
2142,C1=CCC2(C1)CC1OC21,1
2143,OC1C2C3C4C1C1N3C41,0
2144,CC(=O)C(C)C(=O)CO,1
2145,CN1C2C3CN2(C)C31,0
2146,CC1C2OC(=N)C12CO,1
2147,CCCC(C)C#CC#N,1
2148,CC(C)(C)NCC#N,1
2149,CC1CC=CC(C=O)C1,1
2150,O=CC12CCC1(O)CO2,1
2151,CC1C=CC2(CC2O)C1,1
2152,CC1C2COCC1O2,1
2153,C1=CC2(C=CC2)CC1O,1
2154,CC1(O)C2C=CC1C2=O,1
2155,OC1C=CC2OC3C2C13,1
2156,C1COC2C(C1)CC2O,1
2157,OC1C2C=CC3C2C3O1,1
2158,CC(C)CCCCO,1
2159,CC(=O)CCC1CO1,1
2160,C1=CCOCCC(O)C1,1
2161,CC12CC3(C)C1COC23,1
2162,CC1CC(=O)NC1C=O,1
2163,C1=CC2CN2CCO1,1
2164,CC12CC3C4CC1N4C32,1
2165,CC1C(C=O)OC12CC2,1
2166,CC1=CC(C)COCO1,1
2167,CC1(C)OCC1C(C)=O,1
2168,CC1(O)CC=C2CN2C1,1
2169,CC12CN(C1)C21COC1,1
2170,C1C2OC3CC1C1C2C31,1
2171,CC1=CC2C(O)C1O2,1
2172,COC1CC1C(O)C#N,1
2173,CC1=CC(C)C1(C)C=O,1
2174,C#CC(=O)C1CC1C=O,1
2175,CCC(O)C1CC(=O)N1,1
2176,CC(C)C1OC1CC=O,1
2177,CC12CC(C)C(C)C1O2,1
2178,CC1(CCC#N)COC1,1
2179,CC#CC(C)COC=O,1
2180,CC(=O)OC1C=CCC1,1
2181,CCCC(C)(CO)CO,1
2182,CC(C)C1(C)CCC1,1
2183,CCC(O)(C#N)CO,1
2184,CC12CC1CCC2O,1
2185,CN=C1CC2C(=O)C2C12,0
2186,CC1=CC2OC3C1N2C3,1
2187,CCC12CC(C1)C(=O)O2,1
2188,C1=CC23CC4C(CN23)C14,0
2189,CCN=C1OCC1C=O,1
2190,OC1C2CC1C21CO1,1
2191,CC12C=CC3(CN3)C1N2,1
2192,CC1(C)CC2CC(=O)C21,1
2193,CCC1CC1C1(C)CO1,1
2194,C1=CC2C(CC1)C1CC12,1
2195,O=CC1(O)C(O)C2OC21,1
2196,C1OC1CCC(C)CO,1
2197,CCCC1(CC)CC1,1
2198,CC1C(=O)C2C3C1C23C,1
2199,C#CC1=CC(C)OC1=O,1
2200,O=C1CC2CCC1C2O,1
2201,C#CC1OCC(=O)C1C,1
2202,CC1(O)CC(C#N)C1,1
2203,OC1CC12C1CN2C1C,1
2204,CC1(O)CN1C(N)=O,1
2205,CCC12CN3C1C(=O)C32,1
2206,CC1CC2(CCO)CC12,1
2207,CNc1cc(N)ncn1,1
2208,CCC1CCC2CC12C,1
2209,CC1C=C(C#N)NC1=O,1
2210,O=C1CCC2CCC12O,1
2211,CC1CC(C)OCC1=O,1
2212,C#CC(O)C(C=O)C#N,1
2213,CC12CC1(CO)C1CC12,1
2214,O=C1CC2C(O)C2C1O,1
2215,CC1C2C(=O)C1C2C#N,1
2216,COC12CCC1(C)CO2,1
2217,CCC(CC#N)CO,1
2218,C1=CCC(C2CC2)CC1,1
2219,COCC1OCCC1=O,1
2220,OC1C=CCOC(C1)C1,0
2221,CN1C(=O)C2CC1C2C,1
2222,CC1=C(C=O)C(C)C1O,1
2223,CCCNC1COC1=O,1
2224,CC(C)CC(C)C#N,1
2225,CC1CCC(C)C2CC12,1
2226,OC1CC2CC3CN1C32,1
2227,C1OCC1C1C2CCC12,1
2228,CC1(C2OC2C)CO1,1
2229,CN1CC2(CC2)C(=O)O1,1
2230,OC1C2CC3(CN3)C2O1,1
2231,COCCCC1CO1,1
2232,CC1CCC2(CCO2)C1,1
2233,CN1C2CC1(C#N)OC,0
2234,O=COC1CC1C1CO1,1
2235,COC(C#N)C#CCC,1
2236,CC(C)OC1COCC1,1
2237,C1CCC12C1OC2C1O,1
2238,C#CC(C)CC1CC1,1
2239,C#CCC1(C)C2CCN21,1
2240,O=COC12CC1CO2,1
2241,CC12C3CC(OC1C3)O2,1
2242,O=C1CN=C(N2CC2)C1,1
2243,C#CC#CC(C)(C)C=O,1
2244,OC1CC2OCCC3N12,0
2245,C#CCCC1(C)CC1,1
2246,CCCC(=O)CC1CO1,1
2247,CCC1C(CO)OC1C,1
2248,CC1(C)C2C3C=CC2C31,1
2249,OC1CCCC2C(O)C12,1
2250,CC(C=O)C1OC1C,1
2251,CCC12CN1CC2O,1
2252,CCC1C=CCCC1O,1
2253,CN1CC1C1(C)CCC1,1
2254,C#CC#CC(C#N)C=O,1
2255,CCCC#CCCCO,1
2256,COCC12CN3CC1C32,1
2257,CN=COC1C=CCO1,1
2258,CC#CC1(CCO)OC1,1
2259,CN=COC(C)(C)C,1
2260,CNC(=O)C12CC(C1)C2,1
2261,O=COC1CCC1,1
2262,OC1COC(C=O)C1C,1
2263,CC1=CC(C)C2OCC12,1
2264,O=C1CC2CC3C2C13O,1
2265,O=CN1C2CC2NC1=O,1
2266,COC(C=O)C1COC1,1
2267,CCN1C(=O)N2CCC21,1
2268,CN=C(C)C(=O)CO,1
2269,C#CC#CC(C)C(C)O,1
2270,C#CC1(C)C2C(O)C2C1,1
2271,OC1C2C=C3CC(C1)N32,1
2272,CCC1(C#N)C2OC1C2,1
2273,O=C1NCCC1C1CO1,1
2274,O=CC12CC1OC1CC12,1
2275,O=C1COCC12CC2,1
2276,CC(=O)OC1COC1,1
2277,C#CC1CC(=O)C1C,1
2278,O=C1CC2C3CC1C2O3,1
2279,CCC1CCC=CCO1,1
2280,C#CCCC#CCCO,1
2281,C1C2C3C1C1C3C1N2C3,0
2282,CC12COC(C=O)C1C2,1
2283,C1CC2(CCC4(CC3)C12,0
2284,CC(C#N)OC1(C)CC1,1
2285,COC(C)C1CC2CN12,1
2286,O=C1CC2OC1C1CC12,1
2287,CC1=CC2CC3(CC3)C12,1
2288,C1=C2C3CCC2(C3)O1,1
2289,CC(=O)N(C)C(C)C=O,1
2290,CC(C)C(CO)CCO,1
2291,O=C1COC2CN3C1C23,1
2292,CC12OCC1(C#N)C2O,1
2293,CC1(O)C(=O)C=CC1=O,1
2294,CC(C#N)C(O)C1CC1,1
2295,C#CC1(O)CC(=O)CC1,1
2296,O=CCCc1cnno1,1
2297,CC1CC2(CN2)C1C#N,1
2298,O=C1CNC2CC1(O)C2,1
2299,CCN(C)CCC#N,1
2300,CCC1OC1COC=O,1
2301,O=C1NC2C(O)C12CC,1
2302,O=CCOCCC1OC1,1
2303,C1=CC23CC(C2)C13,1
2304,Cc1cccc(O)c1,1
2305,COCC1(CC)OC1C,1
2306,CC1OC(=O)C2COC12,1
2307,CC1(C)C2CC(=O)C1N2,1
2308,CN1CC12C(C)C21CC1,1
2309,CCCN1CC1C(C)=O,1
2310,CC1C(CO)COCO1,1
2311,C1CC2CC3OC3C2C1,1
2312,COC1CC(C#N)C1O,1
2313,COCCN1CC1(C)C,1
2314,OC1CC2CC3C(O2)C13,1
2315,O=CN1C2CC1C2O,1
2316,CC1(C)OCC1CC=O,1
2317,C#CC1=CC2CC(O)C21,1
2318,CCC#CCCC(N)=O,1
2319,O=CCC1C(O)CO1,1
2320,CC1(C#N)CC(=O)C1,1
2321,CCCC(C#N)C#N,1
2322,CC1(C)CNC(=O)N1,1
2323,CC(C#N)C1C2COC21,1
2324,COC12CCC3C1CC32,1
2325,O=CC1(CO)C2CC1O2,1
2326,C1CC2COCC1C2C,1
2327,CC12COCCC1C2C,1
2328,CC1COC(=O)C1C=O,1
2329,OC1CC2C(O)C1C2,1
2330,CC1C(C=O)CC12CC2,1
2331,C1CC2C3C4C5CC13C42,0
2332,C#CC1CC(=O)C(C)O1,1
2333,CC12C3C=CC(C3)C1C2,1
2334,O=CN1CCC1C1CC1,1
2335,C#CC(CO)C(C)O,1
2336,O=C1C2OC3CC3C12O,1
2337,CC1C2CC1COC=N2,1
2338,O=CC12CN(C1)C(N)C2,1
2339,O=C1NCCC12CC2,1
2340,CN=C(N)NC(C)=O,1
2341,CCC1CC(C)C(=O)N1,1
2342,C1=CC2OC3C(C1)C2N3,1
2343,CC1CCC1(C)C(N)=O,1
2344,C#CCC1COC(=O)N1,1
2345,COCC1(C=O)CC1,1
2346,OC1C2C3CC2C1(O)C3,1
2347,C1OC2CC1C21CCC1,1
2348,CCC1(C)OC(=O)C1C,1
2349,CC1(C2CC2)CN2CC21,1
2350,CCC1C(C)C1C=O,1
2351,CN1C2C(=O)NC12C=O,1
2352,O=CC1OCCOC1=O,1
2353,CCC(C)C1OC1C,1
2354,COC1C=C(C)CCO1,1
2355,C#CC1=CCC=CCC1,1
2356,O=CCC1=CCOCO1,1
2357,CC1C=CC(=O)C2CC12,1
2358,CC1CC1(C)CC#N,1
2359,CC(CC#N)CC=O,1
2360,COC1C2CC1(C)C2C,1
2361,C#CC(C)C(=O)CC#N,1
2362,CC1C(=O)CCC1(C)O,1
2363,CNc1c[nH]c(=O)o1,1
2364,OC1CC2(C3CC3)CC12,1
2365,OC1CC2C3C1C1C2N31,1
2366,C1CC2(C1)CC21CC1,1
2367,COC1(C)C(C)C1O,1
2368,OC1C2C3CCC12C3O,1
2369,CC1(C=O)OCC1CO,1
2370,C#CC(=O)C1CC1(C)O,1
2371,CC1=C(C=O)NC(=O)N1,1
2372,CC(C)C1CCCC1=O,1
2373,CC(=O)C1OC1CO,1
2374,CC(C)OC(=O)N(C)C,1
2375,CN1C2C(=O)C3C1N3C2,1
2376,CC1CCC2CC(C2)O1,1
2377,CC12CC1(CO)N1CC12,1
2378,CC1=CC2(C)C3CC1C32,1
2379,CCC1(CO)CC1C#N,1
2380,CCC#CC(C)CC#N,1
2381,C1=C2CC3OC(C3)C12,1
2382,C1=CC2CC3(CO3)C2C1,1
2383,CC(C)C(=O)CC=O,1
2384,CC1=CC(C=O)C2CC12,1
2385,CC(C)CCCC1CO1,1
2386,C#CC(=O)CC(C)=O,1
2387,C1CC2(CN2)C2OC12,1
2388,CC12C=CCCC1C2O,1
2389,CC(C#N)CC(=O)C#N,1
2390,CCCC1CCC2OC12,1
2391,CC(=O)C(C)(C)OC,1
2392,CC(C)c1nnoc1N,1
2393,OC1CC2CC3CC1C32,1
2394,CC1=CCOC(=O)C1O,1
2395,C#CC1=CCOCC1=O,1
2396,CC(C)OC(=O)C(C)C,1
2397,C1=CC2C3OC2CC13,1
2398,CCC1C2COC1C2,1
2399,CC12CN3CC1CC32,1
2400,OC1CC2CCC12C,1
2401,CCOCCC1OC1C,1
2402,OC1C=CC(C2CO2)C1,1
2403,C#CC12CCC1C(=O)O2,1
2404,CC1=CC(CC)C(C)C1,1
2405,C#CC1COC(=O)C1=O,1
2406,CCC1CC(=O)CO1,1
2407,O=C1CCC(=O)C2NC12,1
2408,O=C1CCCCC1O,1
2409,C1CC2C1COCC21CN1,1
2410,CC(=O)C(C#N)C1CO1,1
2411,O=CC1=CCC2(CN2)O1,1
2412,CCCC#CCCO,1
2413,CC1=C2CC(C1)C1CC12,1
2414,OC1COC2CNC2C1,1
2415,COC1CC12COCC2,1
2416,CCC1(C)OC1CC=O,1
2417,CNC1=NC(C#N)C1C,1
2418,C#CC1COC2CC1O2,1
2419,C#CC1C2OCCC(O)C12,1
2420,O=CC1=CCC2(CO2)C1,1
2421,O=CC1OC12C1NC21,1
2422,C#CC1(O)CCOC1=O,1
2423,CCC1CCC(CO)O1,1
2424,CNc1coc(CO)c1,1
2425,O=C1CC2C3C1C2C3=O,1
2426,CC#CC1C=C(C)CC1,1
2427,CC#CC#CCCO,1
2428,CC(C=O)OCCC#N,1
2429,COCC1CC1C(N)=O,1
2430,C#CC1=CC(=O)NC1=O,1
2431,COC12CN1CC2C=O,1
2432,CN=C(CC)N(C)C=O,1
2433,C#CC1(C)CC(=O)C1=O,1
2434,CC(C)c1nn[nH]c1O,1
2435,CN1CC12OCC2=NO,1
2436,CC1CC2C3C4CC13N42,1
2437,CC1=CCOCC(=O)O1,1
2438,O=C1CNC2CC1C2O,1
2439,O=CNCCCC(O)CO,1
2440,CCC1(C#N)CC2CC21,1
2441,COC1CCC1CO,1
2442,O=CC12CC3OCC1C32,1
2443,CC1(C)OCC(=O)C1O,1
2444,O=C1C2C3CC1N2C3=O,1
2445,O=C1CNC2CCC1O2,1
2446,CC12CN=C(C1CC1)O2,0
2447,C1OCC(C2CO2)CO1,1
2448,CC1=CC2CC(C#N)C12,1
2449,O=C1C=CCC2CC1O2,1
2450,C#CCCCCOC,1
2451,CNc1cnn(C)c1C,1
2452,C#CC1OCC(C#N)C1,1
2453,CC#CC1OC2CC12,1
2454,CC1(C2CO2)CC12CC2,1
2455,C#CC1C(=O)CC1C,1
2456,O=CCC1C2C3CC2N13,1
2457,CC12C=CCC(C1)CCO2,1
2458,O=C1C2CC3OC1C3O2,1
2459,OC1C2CC3C1N2C3,1
2460,OC1CCC1O,1
2461,O=CC12CN1CC2CO,1
2462,CCC(CO)C(O)CO,1
2463,CC1=CC(CC)C(C)O1,1
2464,CN1C2CCCC(=O)N12,1
2465,CC#CC12CC=CC1C2,1
2466,CC(=O)C1CC1(C)C,1
2467,COCC1OCC12CC2,1
2468,CC1C2OC3C4CC13C42,1
2469,C1=CC2CC(COC1)C2,1
2470,O=C1CCC=CC1,1
2471,C1=CC23CC2C(C1)CN3,1
2472,CC1C2NC2(C=O)C1O,1
2473,C1CC23CC2C(CC3)C1,1
2474,C1=CC2CC2C1,1
2475,CC12CCC1(CO)OC2,1
2476,CC1=C2CN3CC12C3,1
2477,C#CC(O)CC(=O)N,1
2478,O=C1C2C=CC1COC2,1
2479,C1=CC2CC3OCC1O3,0
2480,O=CC(O)C1(O)CCC1,1
2481,O=C1CCC2COCC12,1
2482,C#CC(C#C)(CO)OC,1
2483,CC1(C)CCC2CC21,1
2484,C1=CC23CC4C1C2C4N13,0
2485,OC1CC1C1(O)COC1,1
2486,COCC1C=CCC1=O,1
2487,C#CC1C(=O)C2CC1O2,1
2488,CC1=CCCCOC1=O,1
2489,COC1C2OC(=N)C2C1,1
2490,C#CC1C2C(=O)C3C1N23,1
2491,CC1=CCC2CC2CO1,1
2492,CC(C)C1OC2COC12,1
2493,CCCC1OCC1O,1
2494,CCC1C2C(O)C3N1C23,1
2495,CC12C3C=CN1CC23,1
2496,COC1C=CC(=O)N1C,1
2497,C#CCC1(O)COCC1,1
2498,CC1CC2C(C)C2C#N,0
2499,CC1CCCCC1C=O,1
2500,CC1C2CC(C)(C1)C2O,1
2501,CC(=O)N1C2C3NC2C31,1
2502,O=C1NCC2NCC12O,1
2503,CC(=O)N1C=CC2CN21,1
2504,CN1C2C3C=CC(O2)C13,1
2505,COC12C3C4C(C31)C42,1
2506,CC12C=CC3C4C3C1N42,1
2507,O=C1NCC(=O)C2CN12,1
2508,C1C2OC3C4C(C31)C42,1
2509,CNC(=O)C(C#N)CO,1
2510,CC1C2C3OC1C2C31C,0
2511,OC1CCC12CC1CC12,1
2512,CC(C#N)OCC#N,1
2513,OC1COCC1C1CO1,1
2514,CC#CC1OCC(=O)O1,1
2515,NC(=O)C12CC3(O)CC13C2,1
2516,CC1=CC2C3CC12OC3,1
2517,C1OC12C1C3C2C3C1,1
2518,CNC(=O)C1C(C)C1O,1
2519,CCC1C(=O)CC1C=O,1
2520,COC(C)(CC=O)CO,1
2521,CC1CC2(CC2)C1C,1
2522,CC1=CCCC(=O)CC1,1
2523,N=C1OC2CC2C1C,1
2524,CC1C(=O)CC12COC2,1
2525,CC1(C=O)CC1C=O,1
2526,CCC#CC(=O)CC=O,1
2527,CC1C(=O)C2CC(C)C12,1
2528,C#CC1C2OC3C1C23O,1
2529,C1=C2CC2C2OC1C2O,1
2530,C#CC1CC1(O)CC#N,1
2531,CCC1COC12CCC2,1
2532,O=C1CCC12CCCO2,1
2533,CN1C2C(=O)C1C21CO1,1
2534,CN1C2CC=CCCC12,1
2535,OC1C2CC3CC1C23,1
2536,C1CC23OCC4C3C1N42,1
2537,OC1C2CC3CC3(O)C12,1
2538,CN=C(CC#N)NC=O,1
2539,CCCC(=O)CC1CC1,1
2540,COCC1COCC1O,1
2541,OC1C2CC2C12COC2,1
2542,CC(C)OC1COC1,1
2543,CC(C#N)C1CC1C#N,1
2544,CC1CC1C1(C)CCC1,1
2545,O=CC(=O)OCC1CO1,1
2546,CNc1nn[nH]c1C,1
2547,CC1=C(C#N)C(=O)NC1,1
2548,CC1(C)OC2(C)CCC12,1
2549,O=C1CC2OC1C2O,1
2550,COC(C#N)C(N)=O,1
2551,CC1C2OC1C21COC1,1
2552,O=C1NCCCC1=O,1
2553,OC1CCCC2CN12,1
2554,CC12OC3C4NC14C23O,1
2555,O=C1NC2CC12O,1
2556,CC12C3CCCC1C2C3,1
2557,CC12COCC1C1CC12,1
2558,CCCC(=O)NCC=O,1
2559,CC1(C)C2CN3C1C23O,1
2560,COC1CC(C#N)O1,1
2561,OC1CC2CC3CC3N12,1
2562,CC12CC(C1=O)C21CN1,1
2563,CC1C2CC(C=O)C12C,1
2564,CN=C1OC=NC1C,1
2565,O=C1CC2CC3CC12O3,1
2566,CC12CN1C(=O)CC1NC12,1
2567,CCN(C=O)CC(C)=O,1
2568,C#CCC1C2CCC1C2,1
2569,OC1CC2(CC2)C1O,1
2570,C1=C2CCCC3CC12C3,1
2571,CC1=CC(=O)CC12CC2,1
2572,CC1(C)C2COC(=O)N21,1
2573,CCC1(C(N)=O)OC2CC21,1
2574,C#CC1C(C)(C)C1O,1
2575,OC1CC2(C3CC3)CC12,1
2576,COC1(C)C(O)C1C=O,1
2577,C#CC1COC1C#N,1
2578,C#CC(C)(C)C1CC1O,1
2579,CN1C2C3C(=O)N2C13C,1
2580,CCN(C=O)CC(N)=O,1
2581,OC1C2CC(O)C3CC1C32,1
2582,C1OC2C3C4C5OC2C14O3,0
2583,O=COCC1(O)CCC1,1
2584,COC(C)C1CC1(C)O,1
2585,CC1C2C(O)C1C2C=O,1
2586,C#CC1OC2C(C)C12,1
2587,C#CC1OC(=O)C1C,1
2588,CCC12OC3CN1C32,1
2589,COCCN(C)C(C)=O,1
2590,CC1(C)C(O)CC1=O,1
2591,C1=CCC2(CN3CC3)C12,0
2592,C#CC1(CC#N)NC1,1
2593,C#CC(C=O)C(=O)C=O,1
2594,C#CC1CC(C#N)C1,1
2595,C#CCC(CO)OC,1
2596,CCC12CN3CC1C2O3,1
2597,CC12CC(O1)C2(C)O,1
2598,COC(C)(C=O)C#N,1
2599,CC1(C)OCC(=O)C1=O,1
2600,C#CC1C2C(O)C3C1N23,1
2601,CC12C3C(=O)N1C2CC3,1
2602,OC1C=C(C2CO2)CC1,1
2603,C1OC23CC2(CO3)O1,1
2604,CC(=O)C12CC(O)C1C2,1
2605,C1=CC23CCC2(C1)C3,1
2606,CC(=O)N1CC12CCN2,1
2607,O=C1CNC(=O)CC1C,1
2608,CNC1(C#N)CC1C#N,1
2609,CNc1nc(O)c(O)o1,1
2610,C#CC1OC2(C#N)C1N2,1
2611,CC1(O)C(=O)C2(C)CN12,1
2612,O=C1C2CCC1C1CN12,1
2613,C#CC(O)CC(C)=O,1
2614,O=CN1CCC1CO,1
2615,CC1C2CC(C)C3CC2C13,1
2616,CCCC12CC(CC1)C2,1
2617,OC1CC2CC1C2,1
2618,CC1C=CC(=O)NC1=O,1
2619,OC1CCCC2C(O)C12,1
2620,C1C2CCC1OCC1O2,0
2621,COCC1(O)CCC1O,1
2622,CN1C2C3C=CC12C#N,0
2623,CC12CC1C(C#N)C2O,1
2624,CC#CC1C(C)C2OC12,1
2625,CC12CN3CC(C3)C1C2,1
2626,COC1C(=O)NC1C#N,1
2627,CC(C)(O)C(=O)C(N)=O,1
2628,O=C1CC(CC=O)CO1,1
2629,C#CCC(C#N)NC=O,1
2630,C1=C2C(CC2)C2CC1O2,1
2631,OC1CC=CC12CCN2,1
2632,C1=CC2C3C4C(CC14)C23,1
2633,C1CC2CC1C1CC2O1,1
2634,C#CC(C#C)C(C)O,1
2635,CCC1(CO)CCOC1,1
2636,C1=C2CC(C2)C2C3C1C23,1
2637,CC(C#N)(C=O)C1CC1,1
2638,O=CC1(O)CC2OC2C1,1
2639,O=C1C=C2CCC2OC1,1
2640,CC12C3C=CN1C2C3,1
2641,CC#CCC(C#N)CC,1
2642,C#CCC1C(C)C1CO,1
2643,C1=C2C3CC4C3C4C2N14,0
2644,C#CC12COC1C(=O)N2,1
2645,CC1CCC2(CCO2)C1,1
2646,OC1COC2(CO2)C1=O,1
2647,COC1CC1(O)CO,1
2648,C1=CC2OCCC3OC123,1
2649,O=CC1CC2C3CN3C12,1
2650,C#CC1C=C(CO)CC1,1
2651,C1COC2(C3CC32)C1,1
2652,CC(C)(C#N)C(C)C,1
2653,CC12CC1C1OC1C2O,1
2654,CC1=C(CO)CC(=O)O1,1
2655,CC1=CCOC(=O)C1,1
2656,COCCC12CC(O1)C2,1
2657,CC12CC3C(C)C3C1C2,1
2658,CCC(O)C1C2CCN21,1
2659,CC(=O)C1C2CC(=O)C21,1
2660,C1=Cc2nnnn2C1,1
2661,CCC(=O)C#CCC=O,1
2662,C#CCC1(C)CNC1=O,1
2663,CC(C)CCC1CC1O,1
2664,CC#CC(C)C#CC=O,1
2665,O=COC1(C=O)CCC1,1
2666,CCC(C)(C#N)CCO,1
2667,C1OCCC1OCCO1,0
2668,C#CC1=CC2(C)NC21C,1
2669,OC1CC1C12CC1CC2,1
2670,CC1=CCC(=O)C(=O)O1,1
2671,O=CN1CC1(O)CC#N,1
2672,CCCN(C=O)C(C)C,1
2673,CC12OCC1C(=O)CO2,1
2674,CC12CN3C(C)(C1)C32C,1
2675,CC12CC1(C=O)C2CO,1
2676,C1=Cc2cc[nH]c2C1,1
2677,O=C1C2CC3OC2C3N1,1
2678,C#CC(O)CC(O)CC,1
2679,CCC1CC2(C)CO2)C1,0
2680,CC1=CC2OC(=O)C12O,1
2681,CN1CC1C1(C)CC1,1
2682,O=C1NCC2C3CC3C12,1
2683,CC1(C)OCC1C(=O)O,1
2684,CC#CC1OC(=O)C1C,1
2685,CC12OC3C4C(N13)C24,1
2686,CC(C)CC1COCC1,1
2687,OC1CC12C1COC2C1,1
2688,O=CC1(O)C(O)C1(C)O,1
2689,CC(=O)C(=O)NC(N)=O,1
2690,CC(C)C1(C)C(C)OC1,1
2691,CC1CCC(=O)C1O,1
2692,COC12COC(C1)C2,1
2693,C#CC(C#C)C(C)C,1
2694,O=CNC12CCC1OC2,1
2695,CN1C(=O)CC1CC#N,1
2696,CCCC1OC12CCC2,1
2697,CCC1C2C3C4C3C24C1,1
2698,CC#CC12CC(C1)C2O,1
2699,CCC#CCCCC#N,1
2700,COC12CC=CC1C2C,1
2701,CC1CC(C)C(=O)C1=O,1
2702,O=C1COCC(O)C1,1
2703,C#CC1(C)CC(=O)CC1,1
2704,O=CC1=CC2NCCOC12,1
2705,OC1CC(O)C1C(N)=O,1
2706,C#CC1C=CC(CO)O1,1
2707,CC#CC#CCCO,1
2708,CC1=C(C)CCCC=C1,1
2709,CC#CC(O)C(C)=O,1
2710,OC1CC2CC3CN1C32,1
2711,O=C1CCCC12COC2,1
2712,O=CC#CCC1CO1,1
2713,CC1CC=CC2CC12O,1
2714,CC1C(=O)C2CCC1O2,1
2715,CC1CC(CCCO)O1,1
2716,CC1CC(C=O)C2CC12,1
2717,CC1=C2C(C)C1OC2C,1
2718,CCN1CC2(C=O)CC12,1
2719,CC1(O)CC(=O)C(=O)C1,1
2720,CC(=O)C1(CC)CC1O,1
2721,O=CCC1=CNC1C=O,1
2722,CCC1OC2CCC12C,1
2723,OC1CC2(CO2)OC1=O,1
2724,C1CC12CC1CC2CO1,1
2725,CC1C(=O)C(=O)C2NC21,1
2726,CCC12CC1OCC2O,1
2727,CC1C2CC3(CO3)CC12,1
2728,COC1CC1OCC,1
2729,CC#CC1CC(CO)O1,1
2730,OC1COCCOCC1,1
2731,CC(C)OC1(C)CC1C,1
2732,CCC1(O)COC(=O)O1,1
2733,CC1COCCC1CO,1
2734,CCC1C(=O)N2CC2C,0
2735,CCC1(O)COC(=O)C1,1
2736,OC1COCC(C1CO1,0
2737,O=C1C2CC1NCC2,1
2738,C1CC2(CC2CC2)CO1,0
2739,OC1C2CC3C4C2C1O3,0
2740,CC#CC(CC)OC,1
2741,OC1CC=C2CC1C2O,1
2742,CC1C2N=COC21C=O,1
2743,CC1(O)CC1CC1CO1,1
2744,CCC12CNC(=O)C1C2,1
2745,CC1(C)C2CC(=O)C12O,1
2746,C1CC23C4C5N(C23)C14,0
2747,O=CCC(O)C(O)CO,1
2748,CC#CCCC(=O)CC,1
2749,CC1C(C)C12CN1CC12,1
2750,OC1C=CC2C3CC1O2,0
2751,CC12CC(C=O)C1N2C,1
2752,CCC12CC(C#N)C1C2,1
2753,CC1(O)CC12COC2=N,1
2754,CC(=O)C1OC2CC2C1,1
2755,CC1C2OCC1C2(C)O,1
2756,CC1C(=O)NC2CC12O,1
2757,CCC12C=CC(C)C1C2,1
2758,CCC1CC1COC=O,1
2759,O=CCC1COCO1,1
2760,O=C1NC2C3CC1C3O2,1
2761,CC1CC(=O)CCOC1,1
2762,CC12CC1C(O)C21CO1,1
2763,O=CC12CC1C(=O)CC2,1
2764,C#CC12CC(O)C(O1)C2,1
2765,CC1C(=O)C2(C)CC12O,1
2766,CC#CC1(C=O)CC1O,1
2767,CC(C#N)NCCC=O,1
2768,OC1C2CC1CC1CN12,1
2769,C#CCC1(O)CC(C)C1,1
2770,CCC(C#N)N(C)C=O,1
2771,CNC(=O)NCC(C)C,1
2772,C#CC1C2CC3(C)C1C23,1
2773,O=COCC1(O)CC1,1
2774,CCC12CC(CO1)C2,1
2775,C#CC1(C)OCC1O,1
2776,O=C1CCC(=O)N2CC12,1
2777,CC(=O)C(=O)C1CCC1,1
2778,CC1=CC2C3CCCC3C12,1
2779,O=C1NCC=CC1C=O,1
