idx,smiles_raw,valid,smiles_canon
3812,OC1C2CC3CC1(O)C32,1,OC1C2CC3CC1(O)C32
3813,C1C2C1C1COC1CN2,1,C1NC2CC2C2COC12
3814,C1CC2C3C(O1)C2C3,1,C1CC2C3CC2C3O1
3815,C#CCC(CO)C1CC1,1,C#CCC(CO)C1CC1
3816,CC1(O)C2C=CCC21O,1,CC1(O)C2C=CCC21O
3817,C1C2OC13CCOC2C3,1,C1CC23CC(O1)C(C2)O3
3818,C1=CC2(CC2)C2(CO1)C2,0,
3819,CC1=CC(CC(C)=O)C1,1,CC(=O)CC1C=C(C)C1
3820,CC#CC12CC1OC2=O,1,CC#CC12CC1OC2=O
3821,O=CC1=CCOC1,1,O=CC1=CCOC1
3822,C1=Cc2n[nH]cc2CC1,1,C1=Cc2n[nH]cc2CC1
3823,CC12C=CCC=CC1C2,1,CC12C=CCC=CC1C2
3824,CN1C2C(=O)C(=O)C12O,1,CN1C2C(=O)C(=O)C21O
3825,OC1C2C=CC3C(C1)C23,1,OC1CC2C3C=CC1C32
3826,CC(=O)CC1(CO)CC1,1,CC(=O)CC1(CO)CC1
3827,C1OCC2CC1C1CC21,1,C1OCC2CC1C1CC21
3828,CCC(C)(CO)OC=O,1,CCC(C)(CO)OC=O
3829,COC1C(C)OC(=O)N1,1,COC1NC(=O)OC1C
3830,C1OC23C4OC2C14CC34,0,
3831,CC1(C2CO2)CN2CC21,1,CC1(C2CO2)CN2CC21
3832,CC(C)(CCO)C1CO1,1,CC(C)(CCO)C1CO1
3833,CC12CCC(C)(C1)C1C2,0,
3834,C1CC2C(C1)C2C1CC2,0,
3835,CCC1(C)C(O)CC1=O,1,CCC1(C)C(=O)CC1O
3836,O=CN1CC(O)CC1O,1,O=CN1CC(O)CC1O
3837,O=CC12CC1OCC1O2,0,
3838,CC(C)C1C(O)C1C=O,1,CC(C)C1C(O)C1C=O
3839,O=CNC1=NCC(=O)C1,1,O=CNC1=NCC(=O)C1
3840,CC#CCCCCCO,1,CC#CCCCCCO
3841,CCCC(=O)C1(C)CO1,1,CCCC(=O)C1(C)CO1
3842,CC1CC=CNC(=O)N1,1,CC1CC=CNC(=O)N1
3843,OC1CCC1OCC1O,0,
3844,C#CC12C3CN1CC32O,1,C#CC12C3CN1CC32O
3845,CNc1cnc(=O)[nH]c1,1,CNc1cnc(=O)[nH]c1
3846,CC12CCC(CC1C)O2,1,CC1CC2CCC1(C)O2
3847,OC1C=CC2CC1(O)C2,1,OC1C=CC2CC1(O)C2
3848,OC1CC2C3CC21CO3,1,OC1CC2C3CC12CO3
3849,CC(C=O)C1(CO)CN1,1,CC(C=O)C1(CO)CN1
3850,OC1CC2OC13CCO2,0,
3851,CC1CC1(C#N)C#N,1,CC1CC1(C#N)C#N
3852,CC(C)(C)N(C)C(N)=O,1,CN(C(N)=O)C(C)(C)C
3853,O=C1CCCC1(O)CO,1,O=C1CCCC1(O)CO
3854,C1=CC2CC3CC3C12O,1,OC12C=CC1CC1CC12
3855,C#CCC#CC(=O)NC,1,C#CCC#CC(=O)NC
3856,C1OC1C1CC2CC12,1,C1OC1C1CC2CC21
3857,C1CC1(CCC1)C1CO1,0,
3858,O=CC1CC2CCC2O1,1,O=CC1CC2CCC2O1
3859,CCC(=O)CC#CC=O,1,CCC(=O)CC#CC=O
3860,OC1CC23CC(C2)C3O1,1,OC1CC23CC(C2)C3O1
3861,CC1=C(C)C(=O)NC1C,1,CC1=C(C)C(C)NC1=O
3862,COC1C2C(O)C(O)C12,1,COC1C2C(O)C(O)C12
3863,C#CCC1(C)CC1C,1,C#CCC1(C)CC1C
3864,COC1C2C3CC2(C)C13,1,COC1C2C3CC2(C)C31
3865,CCCCCC(C)C#N,1,CCCCCC(C)C#N
3866,CC(=O)C#CCC1CO1,1,CC(=O)C#CCC1CO1
3867,C#CC1C(=O)CC1C,1,C#CC1C(=O)CC1C
3868,COCC(C#N)NC=O,1,COCC(C#N)NC=O
3869,CCC1C2C=CC1C2O,1,CCC1C2C=CC1C2O
3870,O=C1CC=CC(=O)CO1,1,O=C1C=CCC(=O)OC1
3871,COC1(CCO)CCO1,1,COC1(CCO)CCO1
3872,OC1C2COC1C1OC21,1,OC1C2COC1C1OC21
3873,CN1C(=O)C2C=CCC21,1,CN1C(=O)C2C=CCC21
3874,O=C1C2COC12C1CC1,1,O=C1C2COC12C1CC1
3875,CC#CCC(C)(C)CO,1,CC#CCC(C)(C)CO
3876,C#CC(C)(C#N)CO,1,C#CC(C)(C#N)CO
3877,C1COC2(CC3CN3)C12,0,
3878,CC1CCC1(C)OC=O,1,CC1CCC1(C)OC=O
3879,CC(=O)C(C)(C#N)OC,1,COC(C)(C#N)C(C)=O
3880,CNc1nn[nH]c1NC,1,CNc1nn[nH]c1NC
3881,CNC(=O)C(C)C(C)O,1,CNC(=O)C(C)C(C)O
3882,CNC(=O)OCC1CC1,1,CNC(=O)OCC1CC1
3883,CC12C3=CC4C(N31)C42O,1,CC12C3=CC4C(N31)C42O
3884,CC(C#N)OCCC#N,1,CC(C#N)OCCC#N
3885,CC1(O)C2CCC1(C)C2,1,CC12CCC(C1)C2(C)O
3886,C#CC(O)C1(C)CC1,1,C#CC(O)C1(C)CC1
3887,C#CC(C)C(O)C(=N)O,1,C#CC(C)C(O)C(=N)O
3888,CC12C=CC(CO1)C2=O,1,CC12C=CC(CO1)C2=O
3889,CCC1(CC=O)CCC1,1,CCC1(CC=O)CCC1
3890,CC1C(C#N)C2CC1O2,1,CC1C2CC(O2)C1C#N
3891,CC1CCCCC1O,1,CC1CCCCC1O
3892,OC1C2OC13C1N(C3)C12,1,OC1C2OC13CN1C2C13
3893,CC1CC1CC(C)C,1,CC(C)CC1CC1C
3894,CN1C2CCC2C=O,0,
3895,CCC12CC(C)(C1)O2,1,CCC12CC(C)(C1)O2
3896,CN=C1OCC1C(C)=O,1,CN=C1OCC1C(C)=O
3897,CC#CCC1C(O)C1O,1,CC#CCC1C(O)C1O
3898,CC#CCC(=O)C1CC1,1,CC#CCC(=O)C1CC1
3899,CCC(CO)C1OC1C,1,CCC(CO)C1OC1C
3900,CC1C=CC(C)(C)C1=O,1,CC1C=CC(C)(C)C1=O
3901,OC1C=C(CO)C(O)C1,1,OCC1=CC(O)CC1O
3902,CC#CC12CCC1CO2,1,CC#CC12CCC1CO2
3903,O=C1C=CC2C(O)C12,1,O=C1C=CC2C(O)C12
3904,CC12CC(C1)OC21CC1,1,CC12CC(C1)OC21CC1
3905,CC(C)(O)C(C)(O)C#N,1,CC(C)(O)C(C)(O)C#N
3906,CC12C3CC(CC1)C32C,1,CC12CCC3CC1C32C
3907,CC1OCC2C(O)C1C2,1,CC1OCC2CC1C2O
3908,COC1(C=O)CCC1=O,1,COC1(C=O)CCC1=O
3909,CC#CC1(O)CC1,1,CC#CC1(O)CC1
3910,CC(=O)NCCC1CC1,1,CC(=O)NCCC1CC1
3911,CC(=O)OCC(C)=O,1,CC(=O)COC(C)=O
3912,C#CC1C(C=O)C2CN12,1,C#CC1C(C=O)C2CN12
3913,CC1C2CC1OC2C#N,1,CC1C2CC1C(C#N)O2
3914,C#CC(C)C1CC(C)O1,1,C#CC(C)C1CC(C)O1
3915,CCC1C(C#N)N2CC12,1,CCC1C(C#N)N2CC12
3916,CNC(=O)CCC1CC1,1,CNC(=O)CCC1CC1
3917,O=C1CN=C2NC1CO2,1,O=C1CN=C2NC1CO2
3918,CC(=O)C#CC1CO1,1,CC(=O)C#CC1CO1
3919,COC1(C#N)CCOC1,1,COC1(C#N)CCOC1
3920,O=C1C2OC3CC1(O)C32,1,O=C1C2OC3CC1(O)C32
3921,C#CC(CO)C1CC1O,1,C#CC(CO)C1CC1O
3922,CC#CC12CC3C(O1)C32,1,CC#CC12CC3C(O1)C32
3923,O=CCCCCCO,1,O=CCCCCCO
3924,OC1CC2COC12,1,OC1CC2COC12
3925,CCC(C)(C)OC=O,1,CCC(C)(C)OC=O
3926,CC1CC12CCCCC2,1,CC1CC12CCCCC2
3927,OC1CC(CO)C2CC12,1,OCC1CC(O)C2CC12
3928,CC1C2C=CC(C2)C1=O,1,CC1C(=O)C2C=CC1C2
3929,CC12OCC1CCO2,1,CC12OCCC1CO2
3930,OC1C2CC(O)CC12,1,OC1CC2C(O)C2C1
3931,CC12C=CC(O)C(O1)C2,1,CC12C=CC(O)C(C1)O2
3932,CN1C(=O)CC1CO,1,CN1C(=O)CC1CO
3933,CC(CO)NCC(N)=O,1,CC(CO)NCC(N)=O
3934,CC12CCCC1CO2,1,CC12CCCC1CO2
3935,CCC1(CC)CC1C,1,CCC1(CC)CC1C
3936,CC1(C=O)C2C=CCC12,1,CC1(C=O)C2C=CCC21
3937,CNC(=O)C1CCOC1,1,CNC(=O)C1CCOC1
3938,O=CC(O)C12COC1C2,1,O=CC(O)C12COC1C2
3939,CC(CO)C1CN1C=O,1,CC(CO)C1CN1C=O
3940,CC(C)CC#CC#N,1,CC(C)CC#CC#N
3941,COCC#CC1(C)CC1,1,COCC#CC1(C)CC1
3942,COCCC1C(O)C1O,1,COCCC1C(O)C1O
3943,CC(C)(C)COC=O,1,CC(C)(C)COC=O
3944,COCC12CC3C1N3C2,1,COCC12CC3C1N3C2
3945,CCCN1CC2COC21,1,CCCN1CC2COC21
3946,CC12CC(C)C1(C)O2,1,CC1CC2(C)OC12C
3947,C1OC2COC1CO2,1,C1OC2COC1CO2
3948,CC(C)C1COCOC1,1,CC(C)C1COCOC1
3949,CC(=O)OCCC(C)O,1,CC(=O)OCCC(C)O
3950,CC1(C)OC1C1CC1O,1,CC1(C)OC1C1CC1O
3951,NC(=O)OCCCC#N,1,N#CCCCOC(N)=O
3952,CC1(C)C(O)C2COC21,1,CC1(C)C(O)C2COC21
3953,COC1COC2C(O)C12,1,COC1COC2C(O)C12
3954,CC1=CC2C3C4C(C31)C42,1,CC1=CC2C3C1C1C2C31
3955,CC(=O)OC(C)=O,1,CC(=O)OC(C)=O
3956,CC1C(C)C(=O)C(=O)C1,1,CC1CC(=O)C(=O)C1C
3957,OC1C2C=CCOCC21,1,OC1C2C=CCOCC12
3958,CC(=O)C(=O)NC=O,1,CC(=O)C(=O)NC=O
3959,CNc1cccc(C)n1,1,CNc1cccc(C)n1
3960,CC1C2C3CC3(C)C12O,1,CC1C2C3CC3(C)C12O
3961,O=C1C2OC3C2C3C1,1,O=C1CC2C3OC1C23
3962,CCCC12COC1CN2,1,CCCC12COC1CN2
3963,OC1CC12CN1CC12,1,OC1CC12CN1CC12
3964,C#CC1CC(C#N)C1O,1,C#CC1CC(C#N)C1O
3965,CCCC1C2C(=O)CC12,1,CCCC1C2CC(=O)C12
3966,OC1CC2CCC1CC2,1,OC1CC2CCC1CC2
3967,O=C1CC2CC3C(O1)C23,1,O=C1CC2CC3C(O1)C23
3968,C#CC12OC3CC1C32O,1,C#CC12OC3CC1C32O
3969,OC1CC12CC1CO1,0,
3970,CC(C)C1C(C)C2CC21,1,CC(C)C1C(C)C2CC21
3971,CC1=CC(C)(C#N)CC1,1,CC1=CC(C)(C#N)CC1
3972,CC1C2C(O)C(=O)C12O,1,CC1C2C(O)C(=O)C12O
3973,C1C2C1OC1CC(C1)C2,1,C1C2CC1OC1CC1C2
3974,CCC(C)C(C)CC#N,1,CCC(C)C(C)CC#N
3975,CC12CN3CC3C1OC2,1,CC12COC1C1CN1C2
3976,CN1C2C3NCC3(C)C21,1,CN1C2C3NCC3(C)C21
3977,OC1C2C=CC1C1OC12,1,OC1C2C=CC1C1OC21
3978,C#CC(O)(C#C)C(C)O,1,C#CC(O)(C#C)C(C)O
3979,CCC(O)C1OC1C,1,CCC(O)C1OC1C
3980,CC1C=CCC=C(C)C1,1,CC1=CCC=CC(C)C1
3981,OC1CC2C1C21CCO1,1,OC1CC2C1C21CCO1
3982,CC1CC2CC1CC2=O,1,CC1CC2CC1CC2=O
3983,CC(C)(O)C1CN(C)C1,1,CN1CC(C(C)(C)O)C1
3984,C#CC1COCCO1,1,C#CC1COCCO1
3985,OC1CCC1C1CO1,1,OC1CCC1C1CO1
3986,CC1C(C=O)C2OC21C,1,CC1C(C=O)C2OC12C
3987,C1=CC2CCC12C1CN1,1,C1=CC2(C3CN3)CCC12
3988,CC1C(=O)CC2(CC2)C1,1,CC1CC2(CC2)CC1=O
3989,C1C2OC3C4OC3C1C42,1,C1C2OC3C4OC3C2C14
3990,CC1CC1(C)CC#N,1,CC1CC1(C)CC#N
3991,CC1(C)CC1OC1CC1,1,CC1(C)CC1OC1CC1
3992,O=CC12C3CN1C3C2,1,O=CC12CC3C1CN32
3993,O=C1C=CCC2CNC12,1,O=C1C=CCC2CNC12
3994,CCC1(C2COC2)OC1,1,CCC1(C2COC2)CO1
3995,CCC1(CO)OC1C#N,1,CCC1(CO)OC1C#N
3996,O=CC12CCC(O)C1C2,1,O=CC12CCC(O)C1C2
3997,CC(C#N)CCOC=O,1,CC(C#N)CCOC=O
3998,CC12OC1C(O)C1CC12,1,CC12OC1C(O)C1CC12
3999,CC(C)(C)C#CC(=O)N,1,CC(C)(C)C#CC(N)=O
4000,C#CC(O)C1(C)CCC1,1,C#CC(O)C1(C)CCC1
4001,CC1CC(C)C(=O)C1=O,1,CC1CC(C)C(=O)C1=O
4002,CC12CCC1(C=O)CO2,1,CC12CCC1(C=O)CO2
4003,O=CC(=O)C1CN2CC12,1,O=CC(=O)C1CN2CC12
4004,CC1CC(=O)C(=O)C1O,1,CC1CC(=O)C(=O)C1O
4005,CCC1CCC1(C#N)O,1,CCC1CCC1(O)C#N
4006,CC(C)C1CC12COC2,1,CC(C)C1CC12COC2
4007,C#CC12OC1C1CN1C2,1,C#CC12CN3CC3C1O2
4008,OC1CCCC1CC1,0,
4009,CN1CC1C1CC2OC21,1,CN1CC1C1CC2OC21
4010,CCC1CCC(=O)C1=O,1,CCC1CCC(=O)C1=O
4011,CC1(O)CN=C(N)C1=O,1,CC1(O)CN=C(N)C1=O
4012,C1C2C1CC1N3C1C2C31,0,
4013,COC1(C)C2CC1C2,1,COC1(C)C2CC1C2
4014,C#CC12CC3(C)CC1C32,1,C#CC12CC3(C)CC1C32
4015,C#CC1(CO)COC1,1,C#CC1(CO)COC1
4016,OC1C2CC23CC1CC3,1,OC1C2CCC3(C2)CC13
4017,CC1=CCC2(CC2)C1=O,1,CC1=CCC2(CC2)C1=O
4018,CN1C2C3OC3C21CO,1,CN1C2C3OC3C21CO
4019,CC1OC(=O)C12CC2,1,CC1OC(=O)C12CC2
4020,CCC1CC(=O)C2OC12,1,CCC1CC(=O)C2OC12
4021,COC(C)CC(=O)N,1,COC(C)CC(N)=O
4022,CCC(C)CC(O)CO,1,CCC(C)CC(O)CO
4023,COCC12CC3C(C1)C32,1,COCC12CC3C(C1)C32
4024,O=C1CN2CC1C2C=O,1,O=CC1C2CN1CC2=O
4025,CCOCCC(C)CO,1,CCOCCC(C)CO
4026,CC12CC1C1CC12C,1,CC12CC1C1CC12C
4027,C#CC1(O)CC1CC#N,1,C#CC1(O)CC1CC#N
4028,CC1=CCOCC(C)O1,1,CC1=CCOCC(C)O1
4029,CCC12CC1CC21CC1,1,CCC12CC1CC21CC1
4030,CC1COC(=O)COC1,1,CC1COCC(=O)OC1
4031,O=C1CC(O)CC2CN12,1,O=C1CC(O)CC2CN12
4032,CC1(C#N)CC1CO,1,CC1(C#N)CC1CO
4033,C1CC12C1COC2C1,1,C1OC2CC1C21CC1
4034,O=CNC1C2CC(=O)C21,1,O=CNC1C2CC(=O)C21
4035,O=C1CC2CC3C2NC13,1,O=C1CC2CC3C1NC23
4036,CN1CC12COC2C,1,CC1OCC12CN2C
4037,CC1CC12CC(C#N)O2,1,CC1CC12CC(C#N)O2
4038,CC1CC=CC(=O)CC1,1,CC1CC=CC(=O)CC1
4039,OC1CC1(O)C2COC12,0,
4040,CCC12CC1(C#N)CO2,1,CCC12CC1(C#N)CO2
4041,OC1CC2C3C4C2N3C14,1,OC1CC2C3C4C1N3C24
4042,CC12C3CC4C(CN13)N42,1,CC12C3CC4C(CN31)N42
4043,CNCC1C(=O)NC1=N,1,CNCC1C(=N)NC1=O
4044,CC1C(CC)C(=O)C1C,1,CCC1C(=O)C(C)C1C
4045,C1=Cc2n[nH]cc2C1,1,C1=Cc2n[nH]cc2C1
4046,O=C1C2CCCC1C2=O,1,O=C1C2CCCC1C2=O
4047,CCC1(C#N)CC1O,1,CCC1(C#N)CC1O
4048,COCCC(C#N)OC,1,COCCC(C#N)OC
4049,CC1(O)C2C=CC(=O)C21,1,CC1(O)C2C=CC(=O)C21
4050,OC1CCC=C2COC21,1,OC1CCC=C2COC21
4051,C#CC1(CCO)CC1,1,C#CC1(CCO)CC1
4052,CC1C(C)OC1(C)CO,1,CC1OC(C)(CO)C1C
4053,COC1COC(=O)C1C,1,COC1COC(=O)C1C
4054,CN=C1COC(=O)N1C,1,CN=C1COC(=O)N1C
4055,COCCCC(C)O,1,COCCCC(C)O
4056,C#CC1(O)C2C=CC1O2,1,C#CC1(O)C2C=CC1O2
4057,CN1CC1CC#CCO,1,CN1CC1CC#CCO
4058,CC1C(C#N)N1CC#N,1,CC1C(C#N)N1CC#N
4059,CC1(C=O)C(C)C2CC21,1,CC1C2CC2C1(C)C=O
4060,OC1C2CCC1C2CC1,0,
4061,C#CC1(CO)COC1C,1,C#CC1(CO)COC1C
4062,OC1CC2OCC1C2O,1,OC1CC2OCC1C2O
4063,CCCN=C(N)C#N,1,CCCN=C(N)C#N
4064,O=C1CC(O)C=CC1=O,1,O=C1C=CC(O)CC1=O
4065,O=C1C=CC2(CO2)CC1,1,O=C1C=CC2(CC1)CO2
4066,COCC1(C)OC(=O)N1,1,COCC1(C)NC(=O)O1
4067,CCC(C)C12COC1C2,1,CCC(C)C12COC1C2
4068,CC12COCC(C#N)O1,0,
4069,CCCC(C=O)N(C)C,1,CCCC(C=O)N(C)C
4070,C#CCC1=CC2CC1C2,1,C#CCC1=CC2CC1C2
4071,OC1C2CC3CCC1C32,1,OC1C2CCC3CC1C32
4072,C#CC(C#C)COC=O,1,C#CC(C#C)COC=O
4073,CC1C2C=CC3C(C1)C23,1,CC1CC2C3C=CC1C32
4074,CC1CC2CCCC1C2,1,CC1CC2CCCC1C2
4075,C1CC2CC2OCCC1,1,C1CCOC2CC2CC1
4076,C#CCC(C)(C=O)CC,1,C#CCC(C)(C=O)CC
4077,O=C1C2C=CC3C1CC23,1,O=C1C2C=CC3C1CC23
4078,CC1C2CC3OC3C1C2,1,CC1C2CC3OC3C1C2
4079,OC1C=C2COC23CC13,1,OC1C=C2COC23CC13
4080,CC1=CC(CO)CC1,1,CC1=CC(CO)CC1
4081,O=CC12OC1COC2=O,1,O=CC12OC1COC2=O
4082,OC1CC12CC1(CC1)C2,1,OC1CC12CC1(CC1)C2
4083,CCC(C#N)C(C)=O,1,CCC(C#N)C(C)=O
4084,C1CCC2CC2C2CC12,1,C1CC2CC2C2CC2C1
4085,CC(=O)N(C)C(=O)CO,1,CC(=O)N(C)C(=O)CO
4086,CNC1CC1(O)C1CC1,1,CNC1CC1(O)C1CC1
4087,OC1C=CC(CNC=O)C1,1,O=CNCC1C=CC(O)C1
4088,C#CC1COC(=O)C1C,1,C#CC1COC(=O)C1C
4089,CC1COCOC1C,1,CC1COCOC1C
4090,C#CC#CC12CCC1O2,1,C#CC#CC12CCC1O2
4091,O=C1CN2C3CC(O2)C13,1,O=C1CN2OC3CC2C13
4092,CC12CC3CCC(O1)C32,1,CC12CC3CCC(O1)C32
4093,CC12CC(C)OC1CC2,1,CC1CC2(C)CCC2O1
4094,OC1COC2(C2CN2)C1,0,
4095,OC1CC=CCC12CO2,1,OC1CC=CCC12CO2
4096,CCC(O)C(C)C1CO1,1,CCC(O)C(C)C1CO1
4097,CC(CO)CCCOC,1,COCCCC(C)CO
4098,CC12CCC1NC(=O)C2,1,CC12CCC1NC(=O)C2
4099,C1=CC(C2CC2)CC1O,1,OC1C=CC(C2CC2)C1
4100,O=C1CN2CC3CN2C13,1,O=C1CN2CC3CN2C13
4101,OC1CC(O)C2CC2O1,1,OC1CC(O)C2CC2O1
4102,CC1CC(C#N)C1(C)O,1,CC1CC(C#N)C1(C)O
4103,C1=CC2CC3CC2C3O1,1,C1=CC2CC3CC2C3O1
4104,C#CC(C#C)C(C)C#N,1,C#CC(C#C)C(C)C#N
4105,CCC(C#N)C(C)C=O,1,CCC(C#N)C(C)C=O
4106,CC(C)C1CCCC1O,1,CC(C)C1CCCC1O
4107,C1=Cc2ccnc2C1,0,
4108,O=C1CC2COC(C1)C2,1,O=C1CC2COC(C1)C2
4109,CC1(C2COC2)CC1,1,CC1(C2COC2)CC1
4110,CCC12CC(C=C)OC1C2,1,C=CC1CC2(CC)CC2O1
4111,CC(=O)OC(C)(C)C,1,CC(=O)OC(C)(C)C
4112,O=C1C2COCC2CO1,1,O=C1OCC2COCC12
4113,C#CC(CO)C(=O)CO,1,C#CC(CO)C(=O)CO
4114,CC1(C(C)=O)CCOC1,1,CC(=O)C1(C)CCOC1
4115,C#CC1(CC#N)CC1C,1,C#CC1(CC#N)CC1C
4116,COC(C)CCOC,1,COCCC(C)OC
4117,COCC1CC2CC1O2,1,COCC1CC2CC1O2
4118,CC1=CC(C)CC1=O,1,CC1=CC(C)CC1=O
4119,O=CC1CC12CCC2,1,O=CC1CC12CCC2
4120,C#CC(C=O)C(=O)CC,1,C#CC(C=O)C(=O)CC
4121,CCCCC(=O)CC#N,1,CCCCC(=O)CC#N
4122,CC(C#N)CC1(C)CC1,1,CC(C#N)CC1(C)CC1
4123,CC(C)C#CC(C)O,1,CC(C)C#CC(C)O
4124,CCC1(O)C(=O)CC1C,1,CCC1(O)C(=O)CC1C
4125,COC(C)(C)C(C)=O,1,COC(C)(C)C(C)=O
4126,CC1CC23CC2(CO)N13,1,CC1CC23CC2(CO)N13
4127,CC1(C(C)C)CC1C#N,1,CC(C)C1(C)CC1C#N
4128,O=C1CC2COC1C2O,1,O=C1CC2COC1C2O
4129,CC(C=O)C1CC1C,1,CC(C=O)C1CC1C
4130,O=C1C=CCCC12CC2,1,O=C1C=CCCC12CC2
4131,CC(C)C1CC(C#N)O1,1,CC(C)C1CC(C#N)O1
4132,C#CC(C)(CC)NC=O,1,C#CC(C)(CC)NC=O
4133,OC1CC23CC1(O)C23,0,
4134,CNc1cc(N)no1,1,CNc1cc(N)no1
4135,C1=CC2COC1C2O,1,OC1C2C=CC1OC2
4136,CC1CCC(C)C(C)C1,1,CC1CCC(C)C(C)C1
4137,CCCC1C(C)C1C,1,CCCC1C(C)C1C
4138,CC12C=CC3C4C3C1N42,1,CC12C=CC3C4C3N1C42
4139,CC1CC(=O)C1OC,1,COC1C(=O)CC1C
4140,O=C1COCCC2CN12,1,O=C1COCCC2CN12
4141,COC1CCC2CC12O,1,COC1CCC2CC21O
4142,C#CC1CC1(O)CC=O,1,C#CC1CC1(O)CC=O
4143,COCCCC1OC1C,1,COCCCC1OC1C
4144,CC1(C)OCC1CC,1,CCC1COC1(C)C
4145,CC12C3CN1CC32C#N,1,CC12C3CN1CC32C#N
4146,O=C1C=CC2CC(O)C12,1,O=C1C=CC2CC(O)C12
4147,CC(C)c1ncncn1,1,CC(C)c1ncncn1
4148,O=CC1(C=O)CC2OC12,1,O=CC1(C=O)CC2OC21
4149,CC1=CC(=O)CC(=O)O1,1,CC1=CC(=O)CC(=O)O1
4150,CC12OC1C(C)C1CC12,1,CC1C2CC2C2(C)OC12
4151,CNC(=O)OC(C)C#N,1,CNC(=O)OC(C)C#N
4152,CN1CC(=O)N1CC,1,CCN1C(=O)CN1C
4153,CN1CC2(C)CC2C1=O,1,CN1CC2(C)CC2C1=O
4154,O=CCC(=O)CC=O,1,O=CCC(=O)CC=O
4155,CC1CC1(C#N)CCO,1,CC1CC1(C#N)CCO
4156,CC(C)(CO)C(=O)C#N,1,CC(C)(CO)C(=O)C#N
4157,O=C1C2CC2C2OCC12,1,O=C1C2CC2C2OCC12
4158,CN=C(C#N)COC=O,1,CN=C(C#N)COC=O
4159,O=C1C2CCC1C2CC1,0,
4160,C#CC1C2C3CC1OC32,1,C#CC1C2CC3C(O2)C13
4161,O=CC1CCOC1=O,1,O=CC1CCOC1=O
4162,OC1C=CC2OC2C1O,1,OC1C=CC2OC2C1O
4163,O=C1NCC(O)C1=O,1,O=C1NCC(O)C1=O
4164,CC(=O)OC1COC1=O,1,CC(=O)OC1COC1=O
4165,CCC(O)CCC1CO1,1,CCC(O)CCC1CO1
4166,C#CC(C)C1(C)CC1O,1,C#CC(C)C1(C)CC1O
4167,CC#CC12CNC1C2C,1,CC#CC12CNC1C2C
4168,COC1(C)CC(=O)C1C,1,COC1(C)CC(=O)C1C
4169,OC1CC1CCC(C)=O,1,CC(=O)CCC1CC1O
4170,CNC1(C#N)CN=CO1,1,CNC1(C#N)CN=CO1
4171,CN=C1OC2COC12,1,CN=C1OC2COC12
4172,CCC(=O)C1OCCO1,1,CCC(=O)C1OCCO1
4173,CC(C)C1CN2CC2C1,1,CC(C)C1CC2CN2C1
4174,O=C1NCCCC1CO,1,O=C1NCCCC1CO
4175,C#CC(O)C(C)(C)O,1,C#CC(O)C(C)(C)O
4176,C1C2OC1CC1CC21,1,C1C2CC(O2)C2CC12
4177,CC1(C)C2OC3C2C13C,1,CC1(C)C2OC3C2C31C
4178,CC1C(=O)C2C3CC1N32,1,CC1C(=O)C2C3CC1N32
4179,COCCCC(C)=O,1,COCCCC(C)=O
4180,CN=C1OC2C3CC1C32,1,CN=C1OC2C3CC1C32
4181,O=C1C2CC(C=O)C1O2,1,O=CC1CC2OC1C2=O
4182,C1=CCOC2C(C2)C1,1,C1=CCC2CC2OC1
4183,COC1CC(C)CC=O,0,
4184,CC1(C)C(O)C2(CC2)O1,1,CC1(C)OC2(CC2)C1O
4185,CC(=O)C1CCC1O,1,CC(=O)C1CCC1O
4186,CC(C)OC(=O)C=O,1,CC(C)OC(=O)C=O
4187,OC1C2CC1C1CC2O1,1,OC1C2CC1C1CC2O1
4188,OC1CC(C)C2(O)CC12,1,CC1CC(O)C2CC12O
4189,C1C2OC3C(C1)C3C2C,1,CC1C2CCC3C(O2)C13
4190,CC#CC(C)(C#N)CO,1,CC#CC(C)(C#N)CO
4191,CC(C)C1OC1C1CC1,1,CC(C)C1OC1C1CC1
4192,CC1CC2CC2C1O,1,CC1CC2CC2C1O
4193,CCCC1C(C)CC1=O,1,CCCC1C(=O)CC1C
4194,C1C2C(O1)C1OC1C2C,1,CC1C2COC2C2OC12
4195,CCC12CN1CC21CO1,1,CCC12CN1CC21CO1
4196,CC(=O)OC(C)C1CC1,1,CC(=O)OC(C)C1CC1
4197,CC1(O)CC12CCOC2,1,CC1(O)CC12CCOC2
4198,CC(C)C(=O)C1OC1C,1,CC(C)C(=O)C1OC1C
4199,CC1=C(CC)CCOC1,1,CCC1=C(C)COCC1
4200,CC(CC#N)C(C)=O,1,CC(=O)C(C)CC#N
4201,CC1C(C)C1CC=O,1,CC1C(C)C1CC=O
4202,CC12CC3(CC3)C1CC2,1,CC12CCC1C1(CC1)C2
4203,C#CC1(O)CC1C,1,C#CC1(O)CC1C
4204,C1C2CCC4CC(C13)C24,0,
4205,CCC1(CO)CN1C,1,CCC1(CO)CN1C
4206,CN1C(=O)CC1OC=O,1,CN1C(=O)CC1OC=O
4207,CC1COC(=O)C12CC2,1,CC1COC(=O)C12CC2
4208,CCC1CC2(C)C(O)C12,1,CCC1CC2(C)C(O)C12
4209,CC(=O)C1OC1CC=O,1,CC(=O)C1OC1CC=O
4210,CC1CC2CCC(C1)O2,1,CC1CC2CCC(C1)O2
4211,CC1CC1(O)CCC,1,CCCC1(O)CC1C
4212,CC1(O)COCC2CC21,1,CC1(O)COCC2CC21
