idx,smiles_raw,smiles_canon,valid,unique_valid,novel
3818,O=C1CC2CC1C1OC21,O=C1CC2CC1C1OC21,1,1,1
3819,C1=CC2CC23C1C1CC13,C1=CC2C3CC3C23CC13,1,1,1
3820,C#CC1(C)CN=COC1,C#CC1(C)CN=COC1,1,1,0
3821,CC1CCC12CC2O,CC1CCC12CC2O,1,1,1
3822,OC1COCCCC1,OC1CCCCOC1,1,1,0
3823,O=C1CN(C=O)C1CO,O=CN1CC(=O)C1CO,1,1,1
3824,CCOC(C)(C)C1CO1,CCOC(C)(C)C1CO1,1,1,1
3825,CC1C=CC(=O)C1C#N,CC1C=CC(=O)C1C#N,1,1,0
3826,CC1(O)CN2CC2CO1,CC1(O)CN2CC2CO1,1,1,1
3827,CC(C)C1(C)COC1C,CC(C)C1(C)COC1C,1,1,0
3828,OC1C2C3CC1OC32,OC1C2CC3C(O2)C13,1,1,1
3829,CCC(C#N)C1CC1O,CCC(C#N)C1CC1O,1,1,1
3830,CC12OC1C1CC1C2=O,CC12OC1C1CC1C2=O,1,1,1
3831,O=C1CN2C3CC1OC32,O=C1CN2C3CC1OC32,1,1,1
3832,CC(=O)CC(O)C1CO1,CC(=O)CC(O)C1CO1,1,1,0
3833,C1OC1C1C2OCC1C2,C1OC2CC1C2C1CO1,1,1,1
3834,CN1CC(CO)CC1=O,CN1CC(CO)CC1=O,1,1,1
3835,CCN=C1CC(=O)CC1,CCN=C1CCC(=O)C1,1,1,1
3836,C1CC1(C2CC1)CC2O,,0,0,0
3837,O=CC12OC1CC2O,O=CC12OC1CC2O,1,1,0
3838,CCC12CC1(C)CC2O,CCC12CC1(C)CC2O,1,1,0
3839,O=CCOCC(O)CO,O=CCOCC(O)CO,1,1,0
3840,CCNc1cc(O)[nH]n1,CCNc1cc(O)[nH]n1,1,1,1
3841,OC1C2C3CC2C13CO,OCC12C(O)C3C1CC32,1,1,1
3842,C#CC1(C)CC2(C)CC12,C#CC1(C)CC2(C)CC12,1,1,0
3843,C#CCC(C)C#CCO,C#CCC(C)C#CCO,1,1,0
3844,CC1C2C3OC1C2(C)C3,CC1C2OC3CC2(C)C31,1,1,0
3845,C#CC(O)C1OCC1=O,C#CC(O)C1OCC1=O,1,1,0
3846,CC1C2CC1(C)C2C#N,CC1C2CC1(C)C2C#N,1,1,0
3847,CC(C#N)C#CC(C)=O,CC(=O)C#CC(C)C#N,1,1,0
3848,O=C1NC2C3NC3(C1)C2,O=C1CC23CC(N1)C2N3,1,1,1
3849,CN=COCC1(C)CC1,CN=COCC1(C)CC1,1,1,0
3850,C#CC(O)C(=O)N1CC1,C#CC(O)C(=O)N1CC1,1,1,0
3851,CC#CC1CC(C)O1,CC#CC1CC(C)O1,1,1,0
3852,CCC(C)OC1CC1O,CCC(C)OC1CC1O,1,1,0
3853,C1C2C3OC2(C1)OC3,C1OC23CCC2C1O3,1,1,1
3854,CC1=CC(=O)CC2CC12,CC1=CC(=O)CC2CC12,1,1,0
3855,CC(C)C1CC(C=O)O1,CC(C)C1CC(C=O)O1,1,1,1
3856,C1CCCCC2CC1C2,C1CCC2CC(CC1)C2,1,1,0
3857,OC1CC(O)C1(O)CO,OCC1(O)C(O)CC1O,1,1,0
3858,OC1C=CCOCCO1,OC1C=CCOCCO1,1,1,1
3859,CC1(C)CC1(O)CC=O,CC1(C)CC1(O)CC=O,1,1,1
3860,CC1C2CC3OC3C12O,CC1C2CC3OC3C12O,1,1,0
3861,OC1CC(CO)OCO1,OCC1CC(O)OCO1,1,1,1
3862,CCC1C=C(C=O)CN1,CCC1C=C(C=O)CN1,1,1,1
3863,CC1C(=O)N2CCC12C,CC1C(=O)N2CCC12C,1,1,0
3864,C1C2CC3(CC3)CC12,C1C2CC3(CC3)CC12,1,1,0
3865,CC1CC(C)C(CO)C1,CC1CC(C)C(CO)C1,1,1,0
3866,COCC(C)CC(C)=O,COCC(C)CC(C)=O,1,1,0
3867,CC(C)(CCCC=O)C1,,0,0,0
3868,C1CC2CC3COCC1C32,C1CC2CC3COCC1C23,1,1,1
3869,CCC1(O)CC2C(O)C21,CCC1(O)CC2C(O)C21,1,1,0
3870,C#CC(O)C(O)CCO,C#CC(O)C(O)CCO,1,1,0
3871,C#CC1OCC1(C)CO,C#CC1OCC1(C)CO,1,1,0
3872,CC1=CCC(=O)C1O,CC1=CCC(=O)C1O,1,1,1
3873,C1CC23OC2(C1)COC3,C1CC23COCC2(C1)O3,1,1,0
3874,CCC(O)(C(N)=O)C=O,CCC(O)(C=O)C(N)=O,1,1,0
3875,CC1C2COC3CC2C31,CC1C2COC3CC2C31,1,1,0
3876,CC1(C)CC(C=O)C1O,CC1(C)CC(C=O)C1O,1,1,0
3877,CC1C=CC(CO)OC1,CC1C=CC(CO)OC1,1,1,1
3878,COC1C(=O)NCC1=O,COC1C(=O)CNC1=O,1,1,1
3879,O=C1NC=CCCCC1,O=C1CCCCC=CN1,1,1,0
3880,CC(=O)C1C2CC1C2O,CC(=O)C1C2CC1C2O,1,1,0
3881,CNc1coc(C)c1N,CNc1coc(C)c1N,1,1,0
3882,CC1CC(C)C(C)(C)C1,CC1CC(C)C(C)(C)C1,1,1,0
3883,C#CCCCOC=N,C#CCCCOC=N,1,1,0
3884,CNCC(CO)OC,CNCC(CO)OC,1,1,1
3885,OC1COC2C(O)C2O1,OC1COC2C(O)C2O1,1,1,1
3886,C#CCC1OC2CC12,C#CCC1OC2CC12,1,1,0
3887,CC1COC(=O)CO1,CC1COC(=O)CO1,1,1,0
3888,CC1=C(CO)COC1,CC1=C(CO)COC1,1,1,0
3889,CC(=O)OC(C)(C)C,CC(=O)OC(C)(C)C,1,1,1
3890,CC1CC2(C#N)CC12O,CC1CC2(C#N)CC12O,1,1,1
3891,COC12CC1(C=O)CO2,COC12CC1(C=O)CO2,1,1,1
3892,COCC1CC12CCC2,COCC1CC12CCC2,1,1,1
3893,CC1=C(N)CCOC1=O,CC1=C(N)CCOC1=O,1,1,1
3894,C#CC1CC2(C)CC12O,C#CC1CC2(C)CC12O,1,1,0
3895,CC(=O)CCC(C)C#N,CC(=O)CCC(C)C#N,1,1,0
3896,O=C1C=CCOCCO1,O=C1C=CCOCCO1,1,1,0
3897,O=C1CC(C2CO2)C1,O=C1CC(C2CO2)C1,1,1,0
3898,C1OC2CC1C1CC21,C1OC2CC1C1CC21,1,1,0
3899,CCC1CCCC(C)O1,CCC1CCCC(C)O1,1,1,0
3900,CCC1CC2(CC1)CC2,CCC1CCC2(CC2)C1,1,1,0
3901,CC1CC(=O)C2(C)OC12,CC1CC(=O)C2(C)OC12,1,1,0
3902,CC(=O)CCC1CC1O,CC(=O)CCC1CC1O,1,1,0
3903,C#CC1CC1C1CCC1,C#CC1CC1C1CCC1,1,1,0
3904,CC#CC(C)(C)C1CO1,CC#CC(C)(C)C1CO1,1,1,0
3905,CC12CC3OC1C3O2,CC12CC3OC1C3O2,1,1,0
3906,CCNc1nc(C)c[nH]1,CCNc1nc(C)c[nH]1,1,1,1
3907,CC12CC3C4CC3N1C42,CC12CC3C4CC3N1C42,1,1,0
3908,OC1CCC12CC(=O)N2,O=C1CC2(CCC2O)N1,1,1,1
3909,COC(C)(C)C(N)=O,COC(C)(C)C(N)=O,1,1,1
3910,CC12CC(C1)C1(CC1)C2,CC12CC(C1)C1(CC1)C2,1,1,0
3911,OC1C(O)C2CC2)CC1,,0,0,0
3912,CC12C3C4C(OC3)C1N42,CC12C3COC4C3N1C42,1,1,0
3913,CC1CC2(CCC2)C1O,CC1CC2(CCC2)C1O,1,1,0
3914,CC1(C(=O)[O-])NC2CC1O,,0,0,0
3915,CC(=O)C1CNC(=O)C1,CC(=O)C1CNC(=O)C1,1,1,0
3916,O=C1C2CCC1C1OC12,O=C1C2CCC1C1OC21,1,1,0
3917,CN1CC1(C)C1(C)CC1,CN1CC1(C)C1(C)CC1,1,1,0
3918,O=CC1CC2C3CC2C13,O=CC1CC2C3CC2C13,1,1,0
3919,CC1C(=O)C2C3CC1C32,CC1C(=O)C2C3CC1C32,1,1,1
3920,CCC1(O)C2C3CC3C21,CCC1(O)C2C3CC3C21,1,1,0
3921,CC1(C)C(=O)C(=O)C1=O,CC1(C)C(=O)C(=O)C1=O,1,1,1
3922,CCC1(C)OC12CCC2,CCC1(C)OC12CCC2,1,1,0
3923,CC1CC1C(=O)C1CC1,CC1CC1C(=O)C1CC1,1,1,0
3924,OC1CC(O)C2CCO1,,0,0,0
3925,CC1CC2CC1(C=O)C2,CC1CC2CC1(C=O)C2,1,1,0
3926,COCC12CC=CC1N2,COCC12CC=CC1N2,1,1,0
3927,COC12C3NC4C(C1C42)C33,,0,0,0
3928,C#CC(C)C(C#N)CC,C#CC(C)C(C#N)CC,1,1,0
3929,CCC12CC1C(=O)CC2,CCC12CCC(=O)C1C2,1,1,0
3930,O=CC1COC1(C)C#N,CC1(C#N)OCC1C=O,1,1,0
3931,C#CC(C)C(C#N)CO,C#CC(C)C(C#N)CO,1,1,1
3932,O=CC1C=CCC12CN2,O=CC1C=CCC12CN2,1,1,0
3933,CCN=C1OC=NC1=O,CCN=C1OC=NC1=O,1,1,1
3934,CC#CC(O)C1OC1C,CC#CC(O)C1OC1C,1,1,0
3935,OC1C2COCC3NC132,OC1C2COCC3NC312,1,1,1
3936,CN1C2C(=O)C1C21CN1,CN1C2C(=O)C1C21CN1,1,1,0
3937,CC(C)CC1CN1C=O,CC(C)CC1CN1C=O,1,1,0
3938,CCC1OC1CCO,CCC1OC1CCO,1,1,0
3939,O=COCCC1(O)CC1,O=COCCC1(O)CC1,1,1,0
3940,O=C1NCC(O)C1,O=C1CC(O)CN1,1,1,1
3941,O=C1CCOC2NC2C1,O=C1CCOC2NC2C1,1,1,1
3942,CC1(C)C2C3CC3C2O1,CC1(C)OC2C3CC3C21,1,1,0
3943,CC1COC(=O)CCO1,CC1COC(=O)CCO1,1,1,1
3944,C#CC1CCC2C(O)C12,C#CC1CCC2C(O)C12,1,1,0
3945,CCCC(C)OC=N,CCCC(C)OC=N,1,1,1
3946,C1=Cc2onc(N)c21,Nc1noc2c1C=C2,1,1,1
3947,OC1CN1CC12CC1O2,OC1CN1CC12CC1O2,1,1,1
3948,CC(C#N)C1OC1C=O,CC(C#N)C1OC1C=O,1,1,0
3949,C#CC12CC(C#N)N1C2,C#CC12CC(C#N)N1C2,1,1,0
3950,O=C1C2CC3C1C23CO,O=C1C2CC3C1C23CO,1,1,0
3951,CC(C)C12CC(C)C1N2,CC1CC2(C(C)C)NC12,1,1,1
3952,CCC1C2CC2C2(C)C21,,0,0,0
3953,CC12CC(O)C1(C#N)C2,CC12CC(O)C1(C#N)C2,1,1,0
3954,O=CCC12CC3C1NC32,O=CCC12CC3C1NC32,1,1,1
3955,C#CC1C(=O)C2CC12,C#CC1C(=O)C2CC12,1,1,0
3956,C1=Cc2n[nH]cnc2O1,,0,0,0
3957,C1=CC2OC2C2OC12,C1=CC2OC2C2OC12,1,1,0
3958,O=C1NCC(O)C2CC12,O=C1NCC(O)C2CC12,1,1,1
3959,CN1CC(=O)C1CO,CN1CC(=O)C1CO,1,1,1
3960,CC1(C)C(=O)CC12CC2,CC1(C)C(=O)CC12CC2,1,1,1
3961,C1OC12C1CCC1C2,C1CC2C1CC21CO1,1,1,0
3962,CN=C1OC(=O)C2CC12,CN=C1OC(=O)C2CC12,1,1,0
3963,CC1C2C(=O)C3C(O)C13,,0,0,0
3964,CCC1(CO)CC(=O)C1,CCC1(CO)CC(=O)C1,1,1,0
3965,C1CCC3C1CC1CC1C32,,0,0,0
3966,O=CCC1=CCC2NC12,O=CCC1=CCC2NC12,1,1,0
3967,COC1CC(=O)CC1=O,COC1CC(=O)CC1=O,1,1,0
3968,OC1CN2CC1C21CC1,OC1CN2CC1C21CC1,1,1,1
3969,C#CCC(C)CC1CC1,C#CCC(C)CC1CC1,1,1,0
3970,C#CC12CNC(=O)C1C2,C#CC12CNC(=O)C1C2,1,1,0
3971,COCC#CC(C)O,COCC#CC(C)O,1,1,1
3972,CC(C#N)NCC(C)=O,CC(=O)CNC(C)C#N,1,1,0
3973,CNc1cncc(=O)[nH]1,CNc1cncc(=O)[nH]1,1,1,0
3974,COC(C)C1(C)CO1,COC(C)C1(C)CO1,1,1,0
3975,CC#CC1(C)COC1=O,CC#CC1(C)COC1=O,1,1,0
3976,O=C1C=C2C3C4CC3N42,,0,0,0
3977,CCC12CC(C=C1)C2O,CCC12C=CC(C1)C2O,1,1,0
3978,COC1C=CC(C=O)C1,COC1C=CC(C=O)C1,1,1,1
3979,O=CC1(C2CC2)OCO1,O=CC1(C2CC2)OCO1,1,1,1
3980,O=CN1CC12CC=CC2,O=CN1CC12CC=CC2,1,1,1
3981,OC1C=CCOC(=O)C1,O=C1CC(O)C=CCO1,1,1,0
3982,CC1C(C)C2C(O)CC12,CC1C(C)C2C(O)CC12,1,1,1
3983,C1=CCOCCOC1,C1=CCOCCOC1,1,1,0
3984,CC12CC1(C)C(=O)C2C,CC1C(=O)C2(C)CC12C,1,1,0
3985,CC1CC2(C#N)CC2C1,CC1CC2CC2(C#N)C1,1,1,0
3986,C#CC1C2CC1C2CO,C#CC1C2CC1C2CO,1,1,0
3987,CN=C(N)C(=O)N1CC1,CN=C(N)C(=O)N1CC1,1,1,0
3988,OC1CC1C1CC2OC12,OC1CC1C1CC2OC21,1,1,0
3989,OC1COC2(CC2)CO1,OC1COC2(CC2)CO1,1,1,1
3990,O=C1C=CCOCC1=O,O=C1C=CCOCC1=O,1,1,0
3991,CC12CCC1C(=O)C2=O,CC12CCC1C(=O)C2=O,1,1,1
3992,O=CC1CC2(CC1)CO2,O=CC1CCC2(CO2)C1,1,1,1
3993,CCC#CCC(O)CO,CCC#CCC(O)CO,1,1,0
3994,CC(C#N)NCC(C)C,CC(C)CNC(C)C#N,1,1,0
3995,CC(=O)C1=CCC2CN12,CC(=O)C1=CCC2CN12,1,1,1
3996,C#CC12CC(C1)C(=O)N2,C#CC12CC(C1)C(=O)N2,1,1,1
3997,CC#CC1C(O)C1C,CC#CC1C(C)C1O,1,1,0
3998,C1C2CC3C1CC1CC32,,0,0,0
3999,C1C2C3CN1C2C31CC1,C1C2C3CN1C2C31CC1,1,1,1
4000,CC1C(=O)C1C2(C)OC12,,0,0,0
4001,COC(C#N)(CO)CO,COC(C#N)(CO)CO,1,1,0
4002,C1CC23CC(C2)C31CC1,,0,0,0
4003,COC(C)C(O)CO,COC(C)C(O)CO,1,1,0
4004,C1=Cc2n[nH]cc2CC1,C1=Cc2n[nH]cc2CC1,1,1,0
4005,CCC1C(=O)C2C(C)C12,CCC1C(=O)C2C(C)C12,1,1,0
4006,CC1(C)C2OC(=N)C21C,CC1(C)C2OC(=N)C21C,1,1,0
4007,CC(C)OC(=O)C(C)C,CC(C)OC(=O)C(C)C,1,1,1
4008,C1CC23COC1C2N3,C1CC23COC1C2N3,1,1,1
4009,C1=C2CCC23C(CO3)O1,C1=C2CCC23OCC3O1,1,1,1
4010,CCC1CC12CCCC2,CCC1CC12CCCC2,1,1,0
4011,CCC1COC(=O)C1,CCC1COC(=O)C1,1,1,0
4012,CC1C(CC)CC1,CCC1CCC1C,1,1,0
4013,CC(=O)C(=O)C(=O)C=O,CC(=O)C(=O)C(=O)C=O,1,1,0
4014,C1=CC2C3CCC2C1O3,C1=CC2C3CCC2C1O3,1,1,0
4015,CC1COC2(CC2)C1,CC1COC2(CC2)C1,1,1,1
4016,OC1C2C3C1C2C31CO1,OC1C2C3C1C2C31CO1,1,1,0
4017,OC1C2COC(=O)CC12,O=C1CC2C(O)C2CO1,1,1,0
4018,CC12OC3CC4C(C31)C42,CC12OC3CC4C(C31)C42,1,1,0
4019,C#CC(CC)C(O)C#N,C#CC(CC)C(O)C#N,1,1,0
4020,CCC12CCC(O)C1C2,CCC12CCC(O)C1C2,1,1,0
4021,COC12C3CC4C3C1N42,COC12C3CC4C3C1N42,1,1,1
4022,C#CC12CC(O1)C1CN12,C#CC12CC(O1)C1CN12,1,1,1
4023,C1=CC2CCC(C2)O1,C1=CC2CCC(C2)O1,1,1,1
4024,C#CC(CC)CC(C)=O,C#CC(CC)CC(C)=O,1,1,1
4025,CC(C)C(C)CCCC,CCCCC(C)C(C)C,1,1,0
4026,CC12CC3CC1C(C)C32,CC1C2CC3CC2(C)C31,1,1,0
4027,CC12CC(CC1)C(=O)N2,CC12CCC(C1)C(=O)N2,1,1,0
4028,COC12CCC1CC2,COC12CCC1CC2,1,1,0
4029,O=C1CCOC1C1CO1,O=C1CCOC1C1CO1,1,1,0
4030,CC(C)CC#CCCO,CC(C)CC#CCCO,1,1,1
4031,CC(C=O)CCC1CO1,CC(C=O)CCC1CO1,1,1,1
4032,CC(=O)N1CC(=O)C1C,CC(=O)N1CC(=O)C1C,1,1,0
4033,CC1CC1C1COCC1,CC1CC1C1CCOC1,1,1,0
4034,CC(=O)CC(=O)C#N,CC(=O)CC(=O)C#N,1,1,1
4035,CC1(C)C2CC3C(O2)C13,CC1(C)C2CC3C(O2)C31,1,1,0
4036,OC1CCCCCCO1,OC1CCCCCCO1,1,1,1
4037,CN1CCC1(C)C#N,CN1CCC1(C)C#N,1,1,0
4038,O=CCOC(=O)CO,O=CCOC(=O)CO,1,1,0
4039,C#CCC1=CCC2CC12,C#CCC1=CCC2CC12,1,1,0
4040,COC12CC1C1(C)CC12,COC12CC1C1(C)CC12,1,1,0
4041,C1=CC2C3C(C2)OC13,C1=CC2OC3CC1C23,1,1,1
4042,OC1CC12C1C3CC1C32,OC1CC12C1C3CC1C32,1,1,0
4043,OC1CC12CC1CC2O1,OC1CC12CC1CC2O1,1,1,1
4044,CCC#CCCOC=O,CCC#CCCOC=O,1,1,0
4045,C#CCC(CC)OC,C#CCC(CC)OC,1,1,0
4046,CC12CCC1C2CO,CC12CCC1C2CO,1,1,0
4047,C#CC(C#C)(C)C#N,C#CC(C)(C#C)C#N,1,1,0
4048,CC12OC3C4CC13CO2,,0,0,0
4049,O=C1COC2COC12,O=C1COC2COC12,1,1,1
4050,CC1CC1OC1CC1,CC1CC1OC1CC1,1,1,0
4051,OC1C(O)C2CC2C1,OC1CC2CC2C1O,1,1,0
4052,O=C1C=C2COC1C2N,NC1C2=CC(=O)C1OC2,1,1,1
4053,C1=CC2C3CCCC1C23,C1=CC2C3CCCC1C23,1,1,0
4054,C#CC(CC)OCC,C#CC(CC)OCC,1,1,0
4055,C#CC(=O)C1(C)CCC1,C#CC(=O)C1(C)CCC1,1,1,0
4056,OC1CC2C3CCC3N12,OC1CC2C3CCC3N12,1,1,1
4057,C1CCC1C12CN1CC2,C1CC(C23CCN2C3)C1,1,1,1
4058,O=C1CCC2C3CN1C32,O=C1CCC2C3CN1C23,1,1,0
4059,C#CC12CCC(C)OC12,,0,0,0
4060,CC12CCC1(C=O)NC2,CC12CCC1(C=O)NC2,1,1,1
4061,C1CCC(C23CC3)C2O1,C1COC2C(C1)C21CC1,1,1,1
4062,C1COCC2CC1CC2,C1CC2CCC(CO1)C2,1,1,0
4063,OC1CC(C2CO2)C1,OC1CC(C2CO2)C1,1,1,0
4064,O=C1COCC2COC12,O=C1COCC2COC12,1,1,0
4065,C#CC(CC)C(=O)C=O,C#CC(CC)C(=O)C=O,1,1,0
4066,CCC1C=C(C)C1(C)C,CCC1C=C(C)C1(C)C,1,1,1
4067,CC12C=CC(C)OC1C2,CC1C=CC2(C)CC2O1,1,1,1
4068,CC#CCC1CN1C=O,CC#CCC1CN1C=O,1,1,0
4069,O=CC1=CC(=O)CC1O,O=CC1=CC(=O)CC1O,1,1,0
4070,CC1(C)OCC12CCO2,CC1(C)OCC12CCO2,1,1,0
4071,CC1CC1C1(C)CN1,CC1CC1C1(C)CN1,1,1,1
4072,OC1CCC(O)C2CN12,OC1CCC(O)N2CC12,1,1,1
4073,O=C1CC2C1OC2CC1,,0,0,0
4074,CC(=O)OC1C2CC1C2,CC(=O)OC1C2CC1C2,1,1,1
4075,CCNc1cc(C)nn1,,0,0,0
4076,CCCNC(=O)C=O,CCCNC(=O)C=O,1,1,0
4077,C1CC2(CCC2)C2CC12,C1CC2(C1)CCC1CC12,1,1,0
4078,CCC1C2C=CC1CO2,CCC1C2C=CC1OC2,1,1,0
4079,CC12CC1C1CC1(C)C2,CC12CC1C1CC1(C)C2,1,1,0
4080,CC(C)c1ccn[nH]1,CC(C)c1ccn[nH]1,1,1,0
4081,CC(=O)C1(C)C(C)C1O,CC(=O)C1(C)C(C)C1O,1,1,1
4082,CCN1CC(CO)OC1,CCN1COC(CO)C1,1,1,1
4083,C1=CC2CCC1CC2,C1=CC2CCC1CC2,1,1,0
4084,CC1(O)CC2(CC2)CC1,CC1(O)CCC2(CC2)C1,1,1,1
4085,OC1CC2(CC2)CO1,OC1CC2(CC2)CO1,1,1,1
4086,COCC1CCC(=O)N1,COCC1CCC(=O)N1,1,1,0
4087,C1C2OC3CC4C(C14)C23,C1C2OC3CC4C1C4C23,1,1,1
4088,CC1=CC2(CCCC2)C1,CC1=CC2(CCCC2)C1,1,1,1
4089,CNc1cc(N)nn1C,CNc1cc(N)nn1C,1,1,0
4090,CCCC12CC(CC1C)C2,CCCC12CC(CC1C)C2,1,1,1
4091,CCCCC1(C)CC1O,CCCCC1(C)CC1O,1,1,1
4092,O=C1NC(=O)C2NC2C1,O=C1CC2NC2C(=O)N1,1,1,0
4093,C1OC23C4CC2C4C3C14,,0,0,0
4094,CC(=O)N(C=O)C(N)=O,CC(=O)N(C=O)C(N)=O,1,1,0
4095,CC(CCCO)OC,COC(C)CCCO,1,1,0
4096,CCC1C2C3CC2C31O,CCC1C2C3CC2C13O,1,1,0
4097,CC(=O)C(C)(C)OC,COC(C)(C)C(C)=O,1,1,0
4098,CC1(C)CC2C(O)C1C2,CC1(C)CC2CC1C2O,1,1,1
4099,C#CCCC(C#N)OC,C#CCCC(C#N)OC,1,1,1
4100,CC1C(CO)C1(O)C#N,CC1C(CO)C1(O)C#N,1,1,0
4101,CC1CC2(C)OCCN12,CC1CC2(C)OCCN12,1,1,1
4102,CC(=O)C1=CCOC1C,CC(=O)C1=CCOC1C,1,1,0
4103,CC1C2C3CC2(CO3)O1,CC1OC23COC(C2)C13,1,1,0
4104,CC(=O)C1OC12CCC2,CC(=O)C1OC12CCC2,1,1,0
4105,C#CCCC1OC1CO,C#CCCC1OC1CO,1,1,0
4106,CC1(C)OC12CCOC2,CC1(C)OC12CCOC2,1,1,0
4107,O=C1C2OC3C(O)C1C23,O=C1C2OC3C(O)C1C23,1,1,1
4108,CC(=O)C1OC1CCC,CCCC1OC1C(C)=O,1,1,0
4109,CCC1C2C=CC1(C)O2,CCC1C2C=CC1(C)O2,1,1,0
4110,O=C1CC2(CC2)CN1,O=C1CC2(CC2)CN1,1,1,0
4111,CC1CCC2(CC2)O1,CC1CCC2(CC2)O1,1,1,0
4112,CC12C=CC(C)C1CC2,CC1C=CC2(C)CCC12,1,1,0
4113,O=CC1C(O)COC1=O,O=CC1C(=O)OCC1O,1,1,0
4114,O=C1C2CCC(O)C2C1,O=C1CC2C(O)CCC12,1,1,0
4115,COC(C)CC1OC1C,COC(C)CC1OC1C,1,1,0
4116,COC(C#N)CC#N,COC(C#N)CC#N,1,1,0
4117,CN1CC1C1(CO)CC1,CN1CC1C1(CO)CC1,1,1,0
4118,CCC1(O)C(O)C1C#N,CCC1(O)C(O)C1C#N,1,1,0
4119,CC1C2C=C(C#N)C1C2,CC1C2C=C(C#N)C1C2,1,1,0
4120,COCC(C)C(C)=O,COCC(C)C(C)=O,1,1,0
4121,OC1C2C=CC1C1CC21,OC1C2C=CC1C1CC21,1,1,1
4122,O=C1CCC2(CO2)C1,O=C1CCC2(CO2)C1,1,1,0
4123,C#CC1(O)C(C)C1O,C#CC1(O)C(C)C1O,1,1,0
4124,COC1COCCO1,COC1COCCO1,1,1,0
4125,CC12CC3CCC1CN32,CC12CC3CCC1CN32,1,1,1
4126,C#CC1(O)CC1(C)C,C#CC1(O)CC1(C)C,1,1,1
4127,C#CC12CC3CN1C32,C#CC12CC3CN1C32,1,1,1
4128,CCC1C2OC(=O)CC12,CCC1C2CC(=O)OC12,1,1,0
4129,CCCC1C=CCC1C,CCCC1C=CCC1C,1,1,0
4130,CN1C(=O)C2CCC21C,CN1C(=O)C2CCC21C,1,1,0
4131,CC(C)OC1CCC1=O,CC(C)OC1CCC1=O,1,1,0
4132,CC1=CC2CCC2C1=O,CC1=CC2CCC2C1=O,1,1,0
4133,CC(=O)C1CCC(=O)O1,CC(=O)C1CCC(=O)O1,1,1,0
4134,O=C1C2CCC1C1OC12,O=C1C2CCC1C1OC21,1,1,0
4135,CCCC1OC2CC21,CCCC1OC2CC12,1,1,0
4136,CCC12C3CC1N2C3C,CCC12C3CC1N2C3C,1,1,1
4137,C1C2OC13CN=CCC23,C1=NCC23CC(O2)C3C1,1,1,1
4138,C#CC#CC(CO)CO,C#CC#CC(CO)CO,1,1,1
4139,CC(C#N)CC(C)C=O,CC(C#N)CC(C)C=O,1,1,0
4140,CC1=CCOC(=O)C1,CC1=CCOC(=O)C1,1,1,0
4141,COC1C(C)CC12CC2,COC1C(C)CC12CC2,1,1,0
4142,O=CC(O)C1CCOC1,O=CC(O)C1CCOC1,1,1,0
4143,CC1C(=O)C2C(O)C2O1,CC1OC2C(O)C2C1=O,1,1,0
4144,CC1(C#N)OC1C1CC1,CC1(C#N)OC1C1CC1,1,1,0
4145,C1C2C1C1C3CCC13C2,C1C2CC34CCC3C4C12,1,1,1
4146,C1=Cc2n[nH]cc2OC1,C1=Cc2n[nH]cc2OC1,1,1,1
4147,COC12CC3C(C)C1N32,COC12CC3C(C)C1N32,1,1,1
4148,CC(=O)C1(CC)CC1,CCC1(C(C)=O)CC1,1,1,0
4149,O=C1CCCCC12CC2,O=C1CCCCC12CC2,1,1,1
4150,CC12C=CC(C)C1(C)O2,CC1C=CC2(C)OC12C,1,1,1
4151,C#CC(C#C)(C)C(C)C,C#CC(C)(C#C)C(C)C,1,1,0
4152,CN=C1C=C(C)C2NC12,CN=C1C=C(C)C2NC12,1,1,1
4153,CNC(=O)C(=O)CC=O,CNC(=O)C(=O)CC=O,1,1,1
4154,OC1CC1(O)C1CC1,OC1CC1(O)C1CC1,1,1,0
4155,CC12CCCC1CC2=O,CC12CCCC1CC2=O,1,1,0
4156,CN1CC(C#N)C12CC2,CN1CC(C#N)C12CC2,1,1,1
4157,CC1C(C)CCC(=O)N1,CC1CCC(=O)NC1C,1,1,0
4158,CC(=O)C(C)CCCO,CC(=O)C(C)CCCO,1,1,0
4159,CC1(C)CC(C=O)O1,CC1(C)CC(C=O)O1,1,1,0
4160,CCCC1OC12CCO2,CCCC1OC12CCO2,1,1,1
4161,OC1CC1C1(O)CC1,OC1CC1C1(O)CC1,1,1,0
4162,C1=CC23C(C2)C24CC1C23,,0,0,0
4163,CC12CC3C(O)C1NC32,CC12CC3C(O)C1NC32,1,1,1
4164,C1OC23CC2C2C1C1C32,,0,0,0
4165,CC1COC2C(C1O)C2,CC1COC2CC2C1O,1,1,0
4166,C1CC2CC2CC1,C1CCC2CC2C1,1,1,1
4167,CC12CCC(C)(O1)C2O,CC12CCC(C)(O1)C2O,1,1,0
4168,C1=CCCCOC1,C1=CCOCCC1,1,1,1
4169,COC1C2CC2C1(C)O,COC1C2CC2C1(C)O,1,1,0
4170,CC#CC(C)OCC#N,CC#CC(C)OCC#N,1,1,0
4171,OC1CC2CC23CC1C3,OC1CC2CC23CC1C3,1,1,1
4172,CCC12CC1CC2CC,CCC1CC2CC12CC,1,1,0
4173,CC(CC#N)C1CC1,CC(CC#N)C1CC1,1,1,0
4174,CCOC1(CC)CCC1,CCOC1(CC)CCC1,1,1,0
